Position,Track Name,Artist,Streams,URL,date
22,Party Monster,The Weeknd,3250587,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,1/8/17
23,One Dance,Drake,3232872,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,1/8/17
24,Sneakin’,Drake,3128059,https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W,1/8/17
25,"How Far I'll Go - From ""Moana""",Alessia Cara,3113949,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,1/8/17
26,Side To Side,Ariana Grande,3102930,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,1/8/17
27,In the Name of Love,Martin Garrix,3081299,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,1/8/17
28,You Was Right,Lil Uzi Vert,3060910,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M,1/8/17
29,Let Me Love You,DJ Snake,3019307,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,1/8/17
30,Call On Me - Ryan Riback Extended Remix,Starley,2921996,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,1/8/17
31,All Time Low,Jon Bellion,2913203,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,1/8/17
32,Mercy,Shawn Mendes,2879286,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,1/8/17
33,Starving,Hailee Steinfeld,2873526,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,1/8/17
34,All We Know,The Chainsmokers,2841046,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,1/8/17
35,Heathens,Twenty One Pilots,2806573,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,1/8/17
36,Scars To Your Beautiful,Alessia Cara,2783346,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,1/8/17
37,Swang,Rae Sremmurd,2760152,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL,1/8/17
38,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,2723907,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH,1/8/17
39,Love Me Now,John Legend,2670040,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,1/8/17
40,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2617858,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,1/8/17
41,Just Hold On,Steve Aoki,2560326,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,1/8/17
42,Six Feet Under,The Weeknd,2505750,https://open.spotify.com/track/4mU5iXHeLgbR94siF7p1sY,1/8/17
43,OOOUUU,Young M.A,2486232,https://open.spotify.com/track/7JYsArznYOjX2jsrT3UEnL,1/8/17
44,Neighbors,J. Cole,2467071,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy,1/8/17
45,Redbone,Childish Gambino,2466656,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,1/8/17
46,pick up the phone,Young Thug,2407118,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr,1/8/17
47,Sidewalks,The Weeknd,2367217,https://open.spotify.com/track/4h90qkbnW1Qq6pBhoPvwko,1/8/17
48,Too Good,Drake,2339464,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,1/8/17
49,Cold Water (feat. Justin Bieber & MØ),Major Lazer,2303397,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,1/8/17
50,Controlla,Drake,2250984,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa,1/8/17
51,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,2231517,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF,1/8/17
52,Needed Me,Rihanna,2114685,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm,1/8/17
53,Love On The Brain,Rihanna,2053664,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02,1/8/17
54,Now and Later,Sage The Gemini,2052952,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,1/8/17
55,Moves,Big Sean,2042847,https://open.spotify.com/track/0Fv5N0cHBsl4bzCbollCAS,1/8/17
56,Weak,AJR,2026353,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,1/8/17
57,Chantaje (feat. Maluma),Shakira,2011932,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,1/8/17
58,Used to This (feat. Drake),Future,2000962,https://open.spotify.com/track/78sr3ogs4UzITcCNbXM9cM,1/8/17
59,Immortal,J. Cole,1972571,https://open.spotify.com/track/6AGON2BGdPmPMJGiiNuuwl,1/8/17
60,Both (feat. Drake),Gucci Mane,1961402,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux,1/8/17
61,Make Me (Cry),Noah Cyrus,1945427,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,1/8/17
62,All Night,The Vamps,1940151,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,1/8/17
63,goosebumps,Travis Scott,1932719,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,1/8/17
64,Too Many Years,Kodak Black,1922714,https://open.spotify.com/track/0BU7nIcCZxYSE0hYcc5oZz,1/8/17
65,Don't Let Me Down (feat. Daya),The Chainsmokers,1914855,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,1/8/17
66,Panda,Desiigner,1897547,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,1/8/17
67,Water,Ugly God,1891510,https://open.spotify.com/track/6HEIBHUirx1J0JkUD24szt,1/8/17
68,Low Life (feat. The Weeknd),Future,1846604,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX,1/8/17
69,Selfish,PnB Rock,1838804,https://open.spotify.com/track/2xbI8Vmyv3TkpTdywpPyNw,1/8/17
70,Treat You Better,Shawn Mendes,1815241,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,1/8/17
71,No Role Modelz,J. Cole,1813991,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,1/8/17
72,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,1812418,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,1/8/17
73,Sunset Lover,Petit Biscuit,1808345,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,1/8/17
74,Money Longer,Lil Uzi Vert,1806203,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ,1/8/17
75,Reminder,The Weeknd,1761960,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI,1/8/17
76,Erase Your Social,Lil Uzi Vert,1725479,https://open.spotify.com/track/4uhvMW7ly7tJil31YYscAN,1/8/17
77,Ride,Twenty One Pilots,1712763,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,1/8/17
78,Congratulations,Post Malone,1710499,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,1/8/17
79,Die For You,The Weeknd,1702103,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3,1/8/17
80,Water Under the Bridge,Adele,1696872,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,1/8/17
81,Come and See Me (feat. Drake),PARTYNEXTDOOR,1678993,https://open.spotify.com/track/1wZqJM5FGDEl3FjHDxDyQd,1/8/17
82,Don't,Bryson Tiller,1674539,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC,1/8/17
83,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,1669156,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu,1/8/17
84,Exchange,Bryson Tiller,1649627,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN,1/8/17
85,Jumpman,Drake,1648642,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ,1/8/17
86,"i hate u, i love u (feat. olivia o'brien)",gnash,1644481,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,1/8/17
87,White Iverson,Post Malone,1643376,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,1/8/17
88,Light,San Holo,1632765,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn,1/8/17
89,Setting Fires,The Chainsmokers,1610666,https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s,1/8/17
90,No Flockin',Kodak Black,1564410,https://open.spotify.com/track/34oWbFBfGEElvgO0a5c9V4,1/8/17
91,Photograph,Ed Sheeran,1560137,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,1/8/17
92,Don't Leave,Snakehips,1557206,https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92,1/8/17
93,Work,Rihanna,1547094,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,1/8/17
94,Gassed Up,Nebu Kiniza,1545148,https://open.spotify.com/track/6JjEVlMkfHWMeYavkEYzNO,1/8/17
95,Too Much Sauce (feat. Future & Lil Uzi Vert),DJ ESCO,1539626,https://open.spotify.com/track/5oyUurs28XRagLa8lgm6V3,1/8/17
96,Not Going Home (feat. Gia Koka),DVBBS,1522952,https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61,1/8/17
97,Litty (feat. Tory Lanez),Meek Mill,1521067,https://open.spotify.com/track/5J5PXmMdQ2nh1lZOal8KmK,1/8/17
98,One Night,Lil Yachty,1507556,https://open.spotify.com/track/40yJGQyEaBbIkXpwMFkXip,1/8/17
99,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,1506211,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,1/8/17
100,I Would Like,Zara Larsson,1500852,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,1/8/17
101,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,1500811,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,1/8/17
102,I Got You,Bebe Rexha,1496315,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,1/8/17
103,Stressed Out,Twenty One Pilots,1487613,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,1/8/17
104,Lot to Learn,Luke Christopher,1485712,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW,1/8/17
105,Shed a Light,Robin Schulz,1461787,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,1/8/17
106,Lighthouse - Andrelli Remix,Hearts & Colors,1460788,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo,1/8/17
107,Juju on That Beat (TZ Anthem),Zay Hilfigerrr,1449322,https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd,1/8/17
108,Thinking out Loud,Ed Sheeran,1446798,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,1/8/17
109,Deja Vu,Post Malone,1439611,https://open.spotify.com/track/0H8XeaJunhvpBdBFIYi6Sh,1/8/17
110,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,1427301,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA,1/8/17
111,That's What I Like,Bruno Mars,1418968,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,1/8/17
112,This Town,Niall Horan,1415644,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7,1/8/17
113,The Mack,Nevada,1399340,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,1/8/17
114,Cheap Thrills,Sia,1380638,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,1/8/17
115,"Me, Myself & I",G-Eazy,1379835,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,1/8/17
116,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,1377833,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,1/8/17
117,True Colors,The Weeknd,1375358,https://open.spotify.com/track/6i759FCuKx713ZnYjtpQGU,1/8/17
118,Change,J. Cole,1370879,https://open.spotify.com/track/3pjUyVbFmM96tYhSaKJwTt,1/8/17
119,Solo Dance,Martin Jensen,1368790,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,1/8/17
120,Into You,Ariana Grande,1359102,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,1/8/17
121,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,1359066,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,1/8/17
122,By Your Side,Jonas Blue,1349069,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,1/8/17
123,Party (feat. Usher & Gucci Mane),Chris Brown,1340616,https://open.spotify.com/track/05Z7jet4VDNVgNQWcYHnrk,1/8/17
124,Father Stretch My Hands Pt. 1,Kanye West,1320965,https://open.spotify.com/track/4KW1lqgSr8TKrvBII0Brf8,1/8/17
125,This Is What You Came For (feat. Rihanna),Calvin Harris,1313566,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,1/8/17
126,Living Single,Big Sean,1313467,https://open.spotify.com/track/36xxq7VDZZsGwARsn6Clo7,1/8/17
127,Secrets,The Weeknd,1302855,https://open.spotify.com/track/3DX4Y0egvc0slLcLl31h2p,1/8/17
128,Let Me Explain,Bryson Tiller,1298503,https://open.spotify.com/track/1trZGMI2CGyVT44STkpCoN,1/8/17
129,The Hills,The Weeknd,1288770,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l,1/8/17
130,Timeless (feat. DJ SPINKING),A Boogie Wit da Hoodie,1282406,https://open.spotify.com/track/0q5DrtpnnGpOvBy5nnPMbe,1/8/17
131,All Time Low,Jon Bellion,1277308,https://open.spotify.com/track/5wQRNkb7OhzJoT1P0OZ4Rw,1/8/17
132,What They Want,Russ,1275752,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv,1/8/17
133,Pop Style,Drake,1266742,https://open.spotify.com/track/1WRy5l3TwrwlzNmB5bOeKw,1/8/17
134,Good Drank,2 Chainz,1259679,https://open.spotify.com/track/39pS70eeDvyCAF3t8NAlVV,1/8/17
135,Cake - Challenge Version,Flo Rida,1258995,https://open.spotify.com/track/6t2ubAB4iSYOuIpRAOGd4t,1/8/17
136,Gold,Kiiara,1258765,https://open.spotify.com/track/6WhzFzROw3aq3rPWjgYlxr,1/8/17
137,Never Be Like You,Flume,1253236,https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr,1/8/17
138,Rockin’,The Weeknd,1228619,https://open.spotify.com/track/36YCdzT57us0LhDmCYtrNE,1/8/17
139,Drinkin' Too Much,Sam Hunt,1223901,https://open.spotify.com/track/1PouCui4RgDYcrQVAqdYuf,1/8/17
140,Wyclef Jean,Young Thug,1223348,https://open.spotify.com/track/55OdqrG8WLmsYyY1jijD9b,1/8/17
141,Blue Ain't Your Color,Keith Urban,1222530,https://open.spotify.com/track/6ZOPiKQeibCn7fP8dncucL,1/8/17
142,My Shit,A Boogie Wit da Hoodie,1217356,https://open.spotify.com/track/5uQOauh47VFt3B2kV9kRXw,1/8/17
143,Go Flex,Post Malone,1213558,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,1/8/17
144,Location,Khalid,1205642,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,1/8/17
145,Still Here,Drake,1193254,https://open.spotify.com/track/433P7tDcIAi6NLnf4Sh6tI,1/8/17
146,Feel Me,Tyga,1189810,https://open.spotify.com/track/2Cth0v1xri32oZ799rL3rl,1/8/17
147,Roses (feat. ROZES),The Chainsmokers,1187927,https://open.spotify.com/track/6O6M7pJLABmfBRoGZMu76Y,1/8/17
148,Hear Me Now,Alok,1185997,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,1/8/17
149,Love Yourself,Justin Bieber,1178343,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,1/8/17
150,Capsize,FRENSHIP,1177358,https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco,1/8/17
151,Somebody Else,VÉRITÉ,1173671,https://open.spotify.com/track/34i4yxPrHWquuR4kjiivFO,1/8/17
152,It's Gotta Be You,Isaiah Firebrace,1169304,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,1/8/17
153,The Greatest (feat. Kendrick Lamar),Sia,1164183,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,1/8/17
154,Tiimmy Turner,Desiigner,1156997,https://open.spotify.com/track/3NJG6vMH1ZsectZkocMEm0,1/8/17
155,7 Years,Lukas Graham,1154029,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,1/8/17
156,History,Olivia Holt,1141502,https://open.spotify.com/track/0WCEaydwN65cvwaW8aqptF,1/8/17
157,Famous,Kanye West,1138428,https://open.spotify.com/track/19a3JfW8BQwqHWUMbcqSx8,1/8/17
158,Black Barbies,Nicki Minaj,1136052,https://open.spotify.com/track/3y9cCbnBn0zjkJa2YkOj70,1/8/17
159,Send My Love (To Your New Lover),Adele,1131966,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,1/8/17
160,Say It (feat. Tove Lo),Flume,1130458,https://open.spotify.com/track/4sQMalN597HdggTu196aL0,1/8/17
161,She's Mine Pt. 1,J. Cole,1129907,https://open.spotify.com/track/0HtOJj7Kl74s1Ngf3MWeif,1/8/17
162,You & Me,Marc E. Bassy,1123857,https://open.spotify.com/track/4QdovcM8j50QPlyR7tH4xe,1/8/17
163,oui,Jeremih,1121197,https://open.spotify.com/track/0PJIbOdMs3bd5AT8liULMQ,1/8/17
164,'Till I Collapse,Eminem,1119897,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT,1/8/17
165,Oh Lord,MiC LOWRY,1114359,https://open.spotify.com/track/1sTUEdVO85YU8Ymk2jeAls,1/8/17
166,My Way,Calvin Harris,1108070,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,1/8/17
167,"Crazy Brazy (feat. A$AP Rocky, A$AP Twelvyy & Key!)",A$AP Mob,1105378,https://open.spotify.com/track/59e7E2LMPZ2bhW5G6aCwX8,1/8/17
168,4 Your Eyez Only,J. Cole,1102417,https://open.spotify.com/track/1vvnYpYEMVB4aq9I6tHIEB,1/8/17
169,Dynamite (feat. Pretty Sister),Nause,1100073,https://open.spotify.com/track/2Ae5awwKvQpTBKQHr1TYCg,1/8/17
170,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,1098326,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,1/8/17
171,Ophelia,The Lumineers,1096545,https://open.spotify.com/track/7bTwYGhBdSQ8vuXc76Xint,1/8/17
172,Hotline Bling,Drake,1095833,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6,1/8/17
173,Ville Mentality,J. Cole,1090737,https://open.spotify.com/track/2z3joGXrdGL2iEjIKQTiN1,1/8/17
174,Do What I Want,Lil Uzi Vert,1090689,https://open.spotify.com/track/4IWGnyOHDrVZEtPWfs4s7q,1/8/17
175,For Whom The Bell Tolls,J. Cole,1088954,https://open.spotify.com/track/3MWlVSkoLS1e66nlZ2tuWJ,1/8/17
176,How Far I'll Go,Auli'i Cravalho,1079119,https://open.spotify.com/track/6mb6lVLNrcUgLnEN8QnDJd,1/8/17
177,No Type,Rae Sremmurd,1073103,https://open.spotify.com/track/4scpF6J5uMBvoh6sFB7EL1,1/8/17
178,"Castro (feat. Kanye West, Big Sean, Quavo & 2 Chainz)",Yo Gotti,1070989,https://open.spotify.com/track/0rHJxNaQRMGK6Y4TUx3xRO,1/8/17
179,The A Team,Ed Sheeran,1070804,https://open.spotify.com/track/1VdZ0vKfR5jneCmWIUAMxK,1/8/17
180,There He Go,Kodak Black,1069705,https://open.spotify.com/track/6canmpFnLHVUzvVWAodifz,1/8/17
181,Sorry,Justin Bieber,1068496,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,1/8/17
182,Taped up Heart (feat. Clara Mae),KREAM,1067051,https://open.spotify.com/track/26hcyzSE154xMZCbFdtInA,1/8/17
183,All I Know,The Weeknd,1065621,https://open.spotify.com/track/0NWqNXBJTpXbkI5rPWNy3p,1/8/17
184,Wet Dreamz,J. Cole,1061868,https://open.spotify.com/track/6Ius4TC0L3cN74HT7ENE6e,1/8/17
185,False Alarm,The Weeknd,1051491,https://open.spotify.com/track/32lgtADX2cB9I4KFs1Y1py,1/8/17
186,Attention,The Weeknd,1049853,https://open.spotify.com/track/6pDVjCUA3B1vg9waKutAsv,1/8/17
187,Juke Jam (feat. Justin Bieber & Towkio),Chance the Rapper,1040777,https://open.spotify.com/track/3eze1OsZ1rqeXkKStNfTmi,1/8/17
188,Let It Go,James Bay,1037917,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP,1/8/17
189,Skateboard P,MadeinTYO,1030334,https://open.spotify.com/track/4qdgv45EPcQqpQ08tF34f8,1/8/17
190,beibs in the trap,Travis Scott,1026265,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8,1/8/17
191,Unsteady,X Ambassadors,1020526,https://open.spotify.com/track/7lGKEWMXVWWTt3X71Bv44I,1/8/17
192,Baptized In Fire,Kid Cudi,1019419,https://open.spotify.com/track/6WSBZroxQaO3FYEpT2ACFH,1/8/17
193,PILLOWTALK,ZAYN,1017501,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1,1/8/17
194,Really Really,Kevin Gates,1017149,https://open.spotify.com/track/10I3CmmwT0BkOVhduDy53o,1/8/17
195,Cash Machine,Shelley FKA DRAM,1011085,https://open.spotify.com/track/6GG2tkV9PRYGN5rniXPFXZ,1/8/17
196,Rap God,Eminem,1011033,https://open.spotify.com/track/6sDQ4uiWw9OdVrCXFLSlZt,1/8/17
197,Versace on the Floor,Bruno Mars,1007761,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,1/8/17
198,everybody dies,J. Cole,1001081,https://open.spotify.com/track/1wIQtB3UQ1TfjNMZZqO6eh,1/8/17
199,Miss You,James Hersey,998378,https://open.spotify.com/track/7of1slAJIWrXxP8ikAHxje,1/8/17
200,Death of a Bachelor,Panic! At The Disco,995035,https://open.spotify.com/track/1BECwm5qkaBwlbfo4kpYx8,1/8/17
1,Bad and Boujee (feat. Lil Uzi Vert),Migos,10639198,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,1/15/17
2,Shape of You,Ed Sheeran,10010914,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,1/15/17
3,Fake Love,Drake,8954829,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,1/15/17
4,Paris,The Chainsmokers,8600493,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,1/15/17
5,Starboy,The Weeknd,7302600,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,1/15/17
6,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,6754628,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,1/15/17
7,Bounce Back,Big Sean,5931952,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,1/15/17
8,Caroline,Aminé,5469181,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,1/15/17
9,Bad Things (with Camila Cabello),Machine Gun Kelly,5420165,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,1/15/17
10,Black Beatles,Rae Sremmurd,5105224,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,1/15/17
11,Closer,The Chainsmokers,5069472,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,1/15/17
12,I Feel It Coming,The Weeknd,5053743,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,1/15/17
13,Castle on the Hill,Ed Sheeran,4958114,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,1/15/17
14,iSpy (feat. Lil Yachty),KYLE,4836438,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,1/15/17
15,Broccoli (feat. Lil Yachty),Shelley FKA DRAM,4146262,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,1/15/17
16,Say You Won't Let Go,James Arthur,4128673,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,1/15/17
17,Don't Wanna Know,Maroon 5,3961023,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,1/15/17
18,X (feat. Future),21 Savage,3818796,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,1/15/17
19,All Time Low,Jon Bellion,3655590,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,1/15/17
20,"How Far I'll Go - From ""Moana""",Alessia Cara,3620525,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,1/15/17
21,Deja Vu,J. Cole,3613240,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ,1/15/17
22,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,3605068,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp,1/15/17
23,No Heart,21 Savage,3554550,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO,1/15/17
24,24K Magic,Bruno Mars,3513093,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,1/15/17
25,Party Monster,The Weeknd,3444918,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,1/15/17
26,Call On Me - Ryan Riback Extended Remix,Starley,3279543,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,1/15/17
27,One Dance,Drake,3154500,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,1/15/17
28,You Was Right,Lil Uzi Vert,3139287,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M,1/15/17
29,Sneakin’,Drake,3062210,https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W,1/15/17
30,Mercy,Shawn Mendes,3048079,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,1/15/17
31,Side To Side,Ariana Grande,3022353,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,1/15/17
32,All We Know,The Chainsmokers,2998112,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,1/15/17
33,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2940219,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,1/15/17
34,Scars To Your Beautiful,Alessia Cara,2938531,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,1/15/17
35,Swang,Rae Sremmurd,2931756,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL,1/15/17
36,Love Me Now,John Legend,2914116,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,1/15/17
37,Just Hold On,Steve Aoki,2884418,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,1/15/17
38,Redbone,Childish Gambino,2856164,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,1/15/17
39,Let Me Love You,DJ Snake,2816637,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,1/15/17
40,In the Name of Love,Martin Garrix,2782392,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,1/15/17
41,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,2776563,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF,1/15/17
42,Starving,Hailee Steinfeld,2747385,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,1/15/17
